path	scope	state	head_blob	behavior	classification
packages/coding-agent/src/extensibility/cpk/graph.ts	fork-only	added	9bb32d2fdd36	OMP-205: Deterministic content-addressed dependency graph resolver with iterative Tarjan cycle detection, missing-dependency reporting, and lexicographic topological order	retained
packages/coding-agent/src/extensibility/cpk/guards.ts	fork-only	added	97bf06cdf195	OMP-206: CPK-3 monotonic guard pipeline that runs deny -> narrow -> redact -> validate in fixed order, refuses unknown/duplicate/missing/disordered stages, and throws non_monotonic when any stage adds an effect or field	retained
packages/coding-agent/src/extensibility/cpk/index.ts	fork-only	added	9e5e230c3b47	OMP-205: Barrel re-exporting the CPK-1/CPK-2 manifest, graph, scope, and shadow modules; OMP-206: also re-exports the CPK-3 seams and guards modules; OMP-207: also re-exports the CPK-4 profiles and CPK-5 projections modules; OMP-208-s01: also re-exports CPK-6 supervision-proposal	retained
packages/coding-agent/src/extensibility/cpk/manifest.ts	fork-only	added	0b68b63bdc6d	OMP-205: CPK-1 canonical plugin manifest parser with sorted/deduped arrays, deterministic canonical JSON, and sha256 content addressing	retained
packages/coding-agent/src/extensibility/cpk/profiles.ts	fork-only	added	88762a1cdb97	OMP-207: CPK-4 boot-frozen qualified profiles with deterministic graph digests, measured context token/tool budgets, explainable capability resolutions, and isolated cosmetic reloads	retained
packages/coding-agent/src/extensibility/cpk/projections.ts	fork-only	added	db671cd447f8	OMP-207: CPK-5 replayable disposable projections derived solely from native committed facts and outboxes with gap/duplicate detection, schema validation, and thin WebUI and Fleet Manager consumers	retained
packages/coding-agent/src/extensibility/cpk/scopes.ts	fork-only	added	8808bed3708f	OMP-205: CPK-2 closed effect scope ceilings with closure validation (widening/missing/inverted parent) and non-widening effect composition	retained
packages/coding-agent/src/extensibility/cpk/seams.ts	fork-only	added	63ee657a5f32	OMP-206: CPK-3 typed event seams classifying events as committed/proposal/signal/diagnostic, refusing authoritative committed facts on the non-authoritative typed bus, validating lifecycle transitions as direct typed calls to the workservice/session native authorities, and enforcing a finite single-provider capability RPC registry	retained
packages/coding-agent/src/extensibility/cpk/shadow.ts	fork-only	added	31504cbc74d4	OMP-205: Default-off shadow composition that returns the live composition unchanged when disabled and proves empty-selection identity	retained
packages/coding-agent/src/extensibility/cpk/supervision-proposal.ts	fork-only	added	7907028a0dc7	OMP-208-s01: CPK-6 structured supervision proposals, canonical rule classes, parseCpkSupervisionProposal, proposalFromAdvisorNote, and assertCpkSentinelLabels	retained
packages/coding-agent/src/extensibility/extensions/loader.ts	shared	modified	0b5fe86c5956	session candidate: OMP-47; OMP-246: Forward guarded persisted-turn scheduling with unavailable fallback	retained
packages/coding-agent/src/extensibility/extensions/runner.ts	shared	modified	0bf691eadd20	session candidate: OMP-108; session candidate: OMP-47; feat(coding-agent): cancellable plan_approved extension event (HOME-122); feat(coding-agent): expose taskDepth on ExtensionContext to distinguish main session from subagents (HOME-120); OMP-246: Gate resumed turns on completed session startup lifecycle; OMP-246: Compose final session-owned tool dispatch guard; OMP-246: Retain exact task authority across handlers and reject ambiguous validators	retained
packages/coding-agent/src/extensibility/extensions/types.ts	shared	modified	dfd89dff8579	session candidate: OMP-108; session candidate: OMP-107; session candidate: OMP-47; feat(coding-agent): inline setStatus placement beside path segment (HOME-130); feat(coding-agent): cancellable plan_approved extension event (HOME-122); OMP-246: Expose typed persisted-turn scheduling capability; OMP-246: Expose typed original-task authority to extension integrations	retained
packages/coding-agent/src/extensibility/extensions/wrapper.ts	shared	modified	10859723d5ab	OMP-246: Check recovery after approval and share original result-hook processing; OMP-246: Gate original task result hooks after native success or failure	retained
packages/coding-agent/src/extensibility/plugins/legacy-pi-compat.ts	shared	modified	b847212111e6	session candidate: OMP-89	retained
packages/coding-agent/src/extensibility/shared-events.ts	shared	modified	9ed80a318706	OMP-246: Type runtime task authority and core execution-prompt origin	retained
packages/coding-agent/src/index.ts	shared	modified	fcf482a7cf46	session candidate: OMP-107; session candidate: OMP-69	retained
packages/coding-agent/src/internal-urls/registry-helpers.ts	shared	modified	dfff3cc150ce	OMP-341: add takeRegisteredArtifactDirsForTests so a test can claim and delete the temporary artifacts dirs its run registered	retained
packages/coding-agent/src/lsp/config.ts	shared	modified	3b5e5a1839e5	OMP-249 language-server configuration uses admitted root while workspace marker detection is preserved	retained
packages/coding-agent/src/modes/acp/acp-agent.ts	shared	modified	307d5a4c03a8	session candidate: OMP-47; feat(coding-agent): cancellable plan_approved extension event (HOME-122); OMP-246: Wire scheduling while respecting deferred client turn ownership	retained
packages/coding-agent/src/modes/components/status-line/component.ts	shared	modified	46bf80faa457	feat(coding-agent): inline setStatus placement beside path segment (HOME-130)	retained
packages/coding-agent/src/modes/controllers/extension-ui-controller.ts	shared	modified	8391119d1c20	session candidate: OMP-213; session candidate: OMP-47; feat(coding-agent): inline setStatus placement beside path segment (HOME-130); OMP-246: Wire persisted-turn scheduling through interactive action sets; OMP-272 r2: Enforce declared-void abort boundary at both interactive initialization paths with existing UI rejection surface and guarded centralized fallback; source base=1f17aa30efcf43fc34370d0ec6e3218727151cfe; upstream baseline base=ae2d3d6ea16a47aa5208bd123dcc4cfcc8756472, target=b4e8e856ad40294167679a3f88417c07429fe59b; exact planned qualification commands and raw outcomes: /home/thetu/.local/state/omp-stabilization/coordinator/resume-native-20260910T031844Z/ttsr-r2-host-implementation/check.ts and checks/r2-final-* (individual result.json authoritative, no blanket PASS); preserve historical r1 blocked evidence; independent source review, final CI and native acceptance remain separate; r2 root-reassessed normalization: preserve own message on null-prototype rejection/reporter values and protect conversion; exact red/green evidence at checks/normalization-*	retained
packages/coding-agent/src/modes/controllers/tan-command-controller.ts	shared	modified	e1651654f150	OMP-248: Record the tan clone's instruction-prep degradations in its session init so a slow or failing SYSTEM.md / context-file / custom-prompt load is visible in the tan transcript	retained
packages/coding-agent/src/modes/interactive-mode.ts	shared	modified	0b910b448da9	feat(coding-agent): cancellable plan_approved extension event (HOME-122)	retained
packages/coding-agent/src/modes/print-mode.ts	shared	modified	77d44554e533	fork change (describe); OMP-246: Await tracked resumed turns before final output and preserve explicit owner input priority	retained
packages/coding-agent/src/modes/runtime-init.ts	shared	modified	b4e21054c74e	session candidate: OMP-47; OMP-246: Wire persisted-turn scheduling through session runtime initialization; OMP-272 r2: Enforce declared-void extension abort boundary for shared and revived hosts; preserve USER_INTERRUPT_LABEL and ordinary session drains; normalize abort rejection through runtime reporter with guarded centralized fallback; source base=1f17aa30efcf43fc34370d0ec6e3218727151cfe; upstream baseline base=ae2d3d6ea16a47aa5208bd123dcc4cfcc8756472, target=b4e8e856ad40294167679a3f88417c07429fe59b; exact planned qualification commands and raw outcomes: /home/thetu/.local/state/omp-stabilization/coordinator/resume-native-20260910T031844Z/ttsr-r2-host-implementation/check.ts and checks/r2-final-* (individual result.json authoritative, no blanket PASS); preserve historical r1 blocked evidence; independent source review, final CI and native acceptance remain separate; r2 root-reassessed normalization: preserve own message on null-prototype rejection/reporter values and protect conversion; exact red/green evidence at checks/normalization-*	retained
packages/coding-agent/src/prompts/advisor/system.md	shared	modified	60ae04592ed3	session candidate: OMP-47	retained
packages/coding-agent/src/prompts/jev/difficulty.md	fork-only	added	9d19d4e10e55	OMP-298-s02: Jev difficulty choice question prompt for auto-thinking	retained
packages/coding-agent/src/prompts/jev/irreversible.md	fork-only	added	37ee3da7436f	OMP-298-s02: Jev irreversible noul question prompt for auto-thinking	retained
packages/coding-agent/src/prompts/jev/live_cutover.md	fork-only	added	0f553af26819	OMP-298-s02: Jev live_cutover noul question prompt for auto-thinking	retained
packages/coding-agent/src/prompts/jev/no_repro.md	fork-only	added	d3dff828cc58	OMP-298-s02: Jev no_repro noul question prompt for auto-thinking	retained
packages/coding-agent/src/prompts/jev/unexpected-stop.md	fork-only	added	9ae4860a21d6	OMP-298-s03: Jev unexpected-stop statement text — defines an unexpected stop (assistant promises to act, continue, or call a tool then ends) and excludes completion reports and "anything else?" offers	retained
packages/coding-agent/src/prompts/system/eager-task.md	shared	modified	e52f6c65e1bb	OMP-243: Align role-scoped completion, real stop boundaries, verification duties and delegation doctrine	retained
packages/coding-agent/src/prompts/system/orchestrate-notice.md	shared	modified	23b7995460fe	OMP-243: Align role-scoped completion, real stop boundaries, verification duties and delegation doctrine	retained
packages/coding-agent/src/prompts/system/plan-mode-subagent.md	shared	modified	77f63aed71eb	OMP-243: Align role-scoped completion, real stop boundaries, verification duties and delegation doctrine	retained
packages/coding-agent/src/prompts/system/project-prompt.md	shared	modified	75fdfc522d75	OMP-243: Align role-scoped completion, real stop boundaries, verification duties and delegation doctrine	retained
packages/coding-agent/src/prompts/system/subagent-system-prompt.md	shared	modified	040be3bec375	OMP-243: Align role-scoped completion, real stop boundaries, verification duties and delegation doctrine	retained
packages/coding-agent/src/prompts/system/system-prompt.md	shared	modified	3fc549ab6e45	OMP-243: Align role-scoped completion, real stop boundaries, verification duties and delegation doctrine; OMP-248: Render systemPromptCustomization in system-prompt template	retained
packages/coding-agent/src/registry/agent-lifecycle.ts	shared	modified	12adef06d82d	OMP-246: Expose exact managed revival ownership for pre-start read claims	retained
packages/coding-agent/src/sdk.ts	shared	modified	a82b6430f6d4	feat(coding-agent): expose taskDepth on ExtensionContext to distinguish main session from subagents (HOME-120); OMP-246: Guard task revival before publication and bridge native recovery/policy checks; OMP-246: Claim parent processing before existing result hooks and spill pipeline; OMP-246: Wire original completion ownership and result processing gates; OMP-246: Fence main read continuation payload and response processing while preserving provider hooks; OMP-248: Track and expose prompt instructionPrepDegradations to AgentSession	retained
packages/coding-agent/src/session/agent-session-types.ts	shared	modified	254c3cfc2735	OMP-248: Optional getInstructionPrepDegradations on AgentSessionConfig; OMP-246: Define bound continuation request and refusal results; OMP-246: Typed bounded task recovery and preparation contracts; OMP-246: Type completed native-result certification and processing callbacks	retained
packages/coding-agent/src/session/agent-session.ts	shared	modified	cbf472fbcbae	session candidate: OMP-176; session candidate: OMP-107; style(session): fix biome format drift in agent-session.ts (introduced by 43f7536fda); fix(session): restore drained nextTurn batch on post-splice generation bails (OMP-71); session candidate: OMP-69; OMP-246: Resume persisted unanswered turns through existing preparation with synchronous final dispatch guards; OMP-246: Persist core preparation and recover original task under revocable ownership and authority; OMP-246: Restore only original bound assistant after real task-result durability; OMP-246: Journal native readiness/processing with exact leases and revocable cached ownership; OMP-246: Bind original-call authority and journal leases through certification, processing and durable delivery; OMP-246: Certify settled native read boundaries, claim before effects and continue the original child under retained ownership; OMP-272: Observe existing target event processing at entry, preserve read authority and permitted persistence marker, and scope TTSR structural suppression to the owned assistant; source base=1f17aa30efcf43fc34370d0ec6e3218727151cfe; upstream baseline base=ae2d3d6ea16a47aa5208bd123dcc4cfcc8756472, target=b4e8e856ad40294167679a3f88417c07429fe59b; planned/partial check references (not blanket PASS): agent-session-concurrent.test.ts, agent-session-task-recovery.test.ts, unchanged silent-abort tests, coding-agent-runtime full bucket, check:types, upstream inventory; historical r1 qualification BLOCKED (preserved WIP); provisional retained; actual check results: /home/thetu/.local/state/omp-stabilization/coordinator/resume-native-20260910T031844Z/ttsr-implementation/blocked-preservation/verification-summary.json (silent/recovery passed; concurrent/runtime retain red ctx.abort cycle); no r1 source-audit PASS/final CI/native acceptance; OMP-272 r2: Retain r1 owned recorded-handler lifecycle and authority ordering while host-local void callbacks remove the supported hook abort/drain cycle; source base=1f17aa30efcf43fc34370d0ec6e3218727151cfe; upstream baseline base=ae2d3d6ea16a47aa5208bd123dcc4cfcc8756472, target=b4e8e856ad40294167679a3f88417c07429fe59b; exact planned qualification commands and raw outcomes: /home/thetu/.local/state/omp-stabilization/coordinator/resume-native-20260910T031844Z/ttsr-r2-host-implementation/check.ts and checks/r2-final-* (individual result.json authoritative, no blanket PASS); preserve historical r1 blocked evidence; independent source review, final CI and native acceptance remain separate; OMP-248: Expose instructionPrepDegradations getter	retained
packages/coding-agent/src/session/extension-delivery.ts	fork-only	added	54aea8fde589	session candidate: OMP-107; session candidate: OMP-47	retained
packages/coding-agent/src/session/model-controls.ts	shared	modified	a562ea4c3d17	OMP-298-s02: pass recordJevUsage to classifyDifficulty in applyAutoThinkingLevel	retained
packages/coding-agent/src/session/session-advisors.ts	shared	modified	b60f4383c58f	session candidate: OMP-47	retained
packages/coding-agent/src/session/session-entries.ts	shared	modified	d7fe3fe668ab	OMP-246: Persist original task call and result provenance; OMP-248: Add optional instructionPrepDegradations to SessionInitEntry	retained
packages/coding-agent/src/session/session-manager.ts	shared	modified	f5202d3cdd77	OMP-246: Store task init/result identity through normal journal append paths; OMP-248: appendSessionInit accepts optional instructionPrepDegradations and writes the key only when non-empty (copied), and peekSessionInit returns it only when the entry carries it; OMP-299: count hypothesis_tournament and task tool result usage via shared USAGE_REPORTING_TOOL_NAMES and extractToolResultUsage	retained
packages/coding-agent/src/session/session-stats.ts	shared	modified	7b4200c71a44	OMP-299: count hypothesis_tournament and task tool result usage via shared USAGE_REPORTING_TOOL_NAMES and extractToolResultUsage	retained
packages/coding-agent/src/session/ttsr-coordinator.ts	shared	modified	3ff5a91293b9	OMP-272: Re-fit upstream timed retry to owned original-core settlement plus exact recorded target and successful processing; cancel stale matching and retries; retain continuation gates through completion and isolate deferred cleanup; source base=1f17aa30efcf43fc34370d0ec6e3218727151cfe; upstream baseline base=ae2d3d6ea16a47aa5208bd123dcc4cfcc8756472, target=b4e8e856ad40294167679a3f88417c07429fe59b; planned/partial check references (not blanket PASS): agent-session-concurrent.test.ts, agent-session-task-recovery.test.ts, unchanged silent-abort tests, coding-agent-runtime full bucket, check:types, upstream inventory; historical r1 qualification BLOCKED (preserved WIP); provisional re-fitted; actual check results: /home/thetu/.local/state/omp-stabilization/coordinator/resume-native-20260910T031844Z/ttsr-implementation/blocked-preservation/verification-summary.json (silent/recovery passed; concurrent/runtime retain red ctx.abort cycle); no r1 source-audit PASS/final CI/native acceptance; OMP-272 r2: Retain r1 owned core-idle, exact recorded target and successful processing retry admission; no host drain or scheduler weakening; source base=1f17aa30efcf43fc34370d0ec6e3218727151cfe; upstream baseline base=ae2d3d6ea16a47aa5208bd123dcc4cfcc8756472, target=b4e8e856ad40294167679a3f88417c07429fe59b; exact planned qualification commands and raw outcomes: /home/thetu/.local/state/omp-stabilization/coordinator/resume-native-20260910T031844Z/ttsr-r2-host-implementation/check.ts and checks/r2-final-* (individual result.json authoritative, no blanket PASS); preserve historical r1 blocked evidence; independent source review, final CI and native acceptance remain separate; OMP-272 r2 same-message correction: Coalesce pending same-message matches under the original retry owner and retire old matching at admission; exact check commands/raw outcomes: /home/thetu/.local/state/omp-stabilization/coordinator/resume-native-20260910T031844Z/ttsr-same-message-implementation/check.ts and checks (individual result.json only; independent source review, final CI and native acceptance remain separate); OMP-272 r2 failed-attempt refinement: Retire matching only on current-owned unsuccessful pre-admission task settlement; preserve superseding and admitted continuation matching; exact guarded commands and raw outcomes: /home/thetu/.local/state/omp-stabilization/coordinator/resume-native-20260910T031844Z/ttsr-failed-attempt-retirement/implementation/guard-check.py and checks (individual results only; independent SOURCE, hosted CI and native acceptance remain separate)	re-fitted
packages/coding-agent/src/session/turn-recovery.ts	shared	modified	952e1e4f1b54	OMP-298-s03: pass recordJevUsage appending jev_usage entries to classifyUnexpectedStop in TurnRecovery	retained
packages/coding-agent/src/session/unexpected-stop-classifier.ts	shared	modified	5ad3c10c3d42	OMP-298-s03: integrate Jev yesno decision client for unexpected-stop classification with probability threshold, usage reporting and online/local fallback	retained
packages/coding-agent/src/system-prompt.ts	shared	modified	f84e779d5156	OMP-248: Export InstructionPrepSource and InstructionPrepDegradation and always set instructionPrepDegradations on BuildSystemPromptResult ([] when clean) from the required prep steps (customPrompt, loadSystemPromptFiles, loadProjectContextFiles); only required timed-out steps reach stderr and logger.warn, required failures warn, and decorative timeout/failure (including the post-timeout background branch in withDeadline) logs at debug only; 5000ms deadline unchanged	retained
packages/coding-agent/src/task/discovery.ts	shared	modified	ebb3269d35d5	OMP-249 auditor and task-agent discovery stays independent of candidate configuration	retained
packages/coding-agent/src/task/executor.ts	shared	modified	a5463ee66502	session candidate: OMP-47; OMP-246: Wire persisted-turn capability in task extension initialization; OMP-246: Share monitored original-child continuation and finalize real results; OMP-246: Certify finalized recovered-task outcome before completion publication; OMP-246: Guard original child driver and settled native finalization through parent delivery; OMP-272 r2: Enforce declared-void abort boundary for fresh task extensions with existing centralized rejection logging; revival retains shared initialization; source base=1f17aa30efcf43fc34370d0ec6e3218727151cfe; upstream baseline base=ae2d3d6ea16a47aa5208bd123dcc4cfcc8756472, target=b4e8e856ad40294167679a3f88417c07429fe59b; exact planned qualification commands and raw outcomes: /home/thetu/.local/state/omp-stabilization/coordinator/resume-native-20260910T031844Z/ttsr-r2-host-implementation/check.ts and checks/r2-final-* (individual result.json authoritative, no blanket PASS); preserve historical r1 blocked evidence; independent source review, final CI and native acceptance remain separate; r2 root-reassessed normalization: preserve own message on null-prototype rejection/reporter values and protect conversion; exact red/green evidence at checks/normalization-*; OMP-286: Guard task executor extension abort error reporter against throwing so swallowed abort rejections cannot become unhandled rejections; OMP-248: Pass instructionPrepDegradations from session to appendSessionInit in runSubprocess	retained
packages/coding-agent/src/task/index.ts	shared	modified	3431fb16c7b4	OMP-246: Select eligible native tasks without breaking ordinary modes and recover original calls; OMP-246: Reuse certified native task outcome without child execution; OMP-246: Certify actual original native projection and reuse owned execution scope; OMP-246: Classify certified child history before guarded same-child revival; OMP-299: Import usage totals utilities from shared utils	retained
packages/coding-agent/src/task/persisted-revive.ts	shared	modified	3a2e8d54f7c3	OMP-246: Validate guarded revival before activation and close failed writers; OMP-246: Claim the reopened read journal before SDK startup and require durable parent delivery for ordinary revival	retained
packages/coding-agent/src/task/recovery.ts	fork-only	added	f1d0c2a7cdd7	OMP-246: Canonical task binding, preparation membership and confined child identity; OMP-246: Validate immutable completed payload, retained claims and cached file witnesses; OMP-246: Support original and recovered native readiness with shared completion ownership; OMP-246: Validate retained read certificates and live processing claims against original task and journal identity	retained
packages/coding-agent/src/task/structured-subagent.ts	shared	modified	2877b14227e6	OMP-246: Write parent-child binding before original child dispatch; OMP-246: Thread original child ownership through existing structured task driver	retained
packages/coding-agent/src/tiny/jev-client.ts	fork-only	added	04350aeb389b	OMP-298-s01-s01: typed Jev POST /v1/systemone decision client with timeout budget, retry, state truncation and usage reporting; OMP-298-s01-s02: circuit breaker and choice/yesno wrappers	retained
packages/coding-agent/src/tools/index.ts	shared	modified	1a16758a6500	OMP-246: Bridge core-owned task capture through ToolSession; OMP-246: Type task-owned metadata and result processing gates; OMP-246: Limit native read observation to the built-in factory tool	retained
packages/coding-agent/src/tools/output-meta.ts	shared	modified	404d84b11927	OMP-246: Share output processing for real recovered results with original error mapping; OMP-246: Require original task processing claim before metadata and spill handling; OMP-246: Observe native read results before output and result processing	retained
packages/coding-agent/src/tools/read.ts	shared	modified	6a7ac13f1259	OMP-246: Retain native provenance for direct regular-file text reads	retained
packages/coding-agent/src/utils/git.ts	shared	modified	2e99b7ffc39b	session candidate: OMP-127	retained
packages/coding-agent/src/utils/usage-totals.ts	fork-only	added	e1292ff49c3e	OMP-299: Centralized usage totals accumulator utilities	retained
packages/coding-agent/test/acp-agent.test.ts	shared	modified	54ff82363d68	feat(coding-agent): cancellable plan_approved extension event (HOME-122)	retained
packages/coding-agent/test/acp-lazy-startup.test.ts	shared	modified	06e0f2b57a60	fix-acp-lazy-startup: widen the lazy-session API-key test's timeout so it survives a loaded box	retained
packages/coding-agent/test/advisor-toggle.test.ts	shared	modified	462dc7e687cd	OMP-246 CI: Model required task result gate setter in unqualified extension runner fake	retained
packages/coding-agent/test/advisor/advisor.test.ts	shared	modified	2e906243011b	session candidate: OMP-47	retained
packages/coding-agent/test/agent-session-advisor-suppression.test.ts	shared	modified	1b8da49d5fd4	style(omp-156): biome formatting for verifier and re-fitted tests; session candidate: OMP-127; OMP-246 CI: Model required task result gate setter in unqualified extension runner fake	retained
packages/coding-agent/test/agent-session-async-delivery.test.ts	shared	modified	983fd09814b9	session candidate: OMP-147; session candidate: OMP-107	retained
packages/coding-agent/test/agent-session-auto-compaction-progress-guard.test.ts	shared	modified	e4335359908c	OMP-246 CI: Model required task result gate setter in unqualified extension runner fake	retained
packages/coding-agent/test/agent-session-bash-session-ownership.test.ts	shared	modified	002b90a91831	OMP-246 CI: Model required task result gate setter in unqualified extension runner fake	retained
packages/coding-agent/test/agent-session-before-agent-start-attribution.test.ts	shared	modified	35075283177b	session candidate: OMP-69; OMP-246 CI: Model required task result gate setter in unqualified extension runner fake	retained
packages/coding-agent/test/agent-session-before-agent-start-prompt-override.test.ts	shared	modified	01c386efb5b1	OMP-246 CI: Model required task result gate setter in unqualified extension runner fake	retained
packages/coding-agent/test/agent-session-btw-branch.test.ts	shared	modified	da63269f7131	OMP-246 CI: Model required task result gate setter in unqualified extension runner fake	retained
packages/coding-agent/test/agent-session-concurrent.test.ts	shared	modified	b67026c9c5a0	OMP-246 CI: Model required task result gate setter in unqualified extension runner fake; OMP-272: Preserve original visibility/tool-reason assertions and partial-final timestamp identity; add real50 delayed-yield ordering, missing/failed record, cancellation, stale matching, exact target, cascade and supported-hook cycle contracts; source base=1f17aa30efcf43fc34370d0ec6e3218727151cfe; upstream baseline base=ae2d3d6ea16a47aa5208bd123dcc4cfcc8756472, target=b4e8e856ad40294167679a3f88417c07429fe59b; planned/partial check references (not blanket PASS): agent-session-concurrent.test.ts, agent-session-task-recovery.test.ts, unchanged silent-abort tests, coding-agent-runtime full bucket, check:types, upstream inventory; historical r1 qualification BLOCKED (preserved WIP); provisional retained; actual check results: /home/thetu/.local/state/omp-stabilization/coordinator/resume-native-20260910T031844Z/ttsr-implementation/blocked-preservation/verification-summary.json (silent/recovery passed; concurrent/runtime retain red ctx.abort cycle); no r1 source-audit PASS/final CI/native acceptance; OMP-272 r2: Qualify actual shared host awaited and handler-return abort boundaries, synchronous request and eventual drain, rejection normalization and throwing reporter fallback; retain original red hook and lifecycle assertions; source base=1f17aa30efcf43fc34370d0ec6e3218727151cfe; upstream baseline base=ae2d3d6ea16a47aa5208bd123dcc4cfcc8756472, target=b4e8e856ad40294167679a3f88417c07429fe59b; exact planned qualification commands and raw outcomes: /home/thetu/.local/state/omp-stabilization/coordinator/resume-native-20260910T031844Z/ttsr-r2-host-implementation/check.ts and checks/r2-final-* (individual result.json authoritative, no blanket PASS); preserve historical r1 blocked evidence; independent source review, final CI and native acceptance remain separate; r2 root-reassessed normalization: preserve own message on null-prototype rejection/reporter values and protect conversion; exact red/green evidence at checks/normalization-*; OMP-272 r2 same-message correction: Cover real same-message native AST union/dedup, held target, late results during and after continuation, and fresh-entry phase guard; exact check commands/raw outcomes: /home/thetu/.local/state/omp-stabilization/coordinator/resume-native-20260910T031844Z/ttsr-same-message-implementation/check.ts and checks (individual result.json only; independent source review, final CI and native acceptance remain separate); OMP-272 r2 failed-attempt refinement: Cover actual failed-attempt late AST isolation from a fresh prompt, pre-captured failure-family events, fresh matching usability and both ownership guards with isolated mutants; exact guarded commands and raw outcomes: /home/thetu/.local/state/omp-stabilization/coordinator/resume-native-20260910T031844Z/ttsr-failed-attempt-retirement/implementation/guard-check.py and checks (individual results only; independent SOURCE, hosted CI and native acceptance remain separate)	retained
packages/coding-agent/test/agent-session-empty-stop-guard.test.ts	shared	modified	95403c21d709	OMP-246 CI: Model required task result gate setter in unqualified extension runner fake	retained
packages/coding-agent/test/agent-session-event-order.test.ts	shared	modified	7bdea7dd6771	OMP-246 CI: Model required task result gate setter in unqualified extension runner fake	retained
packages/coding-agent/test/agent-session-goal-midrun-compaction.test.ts	shared	modified	d030aee4a5aa	OMP-246 CI: Model required task result gate setter in unqualified extension runner fake	retained
packages/coding-agent/test/agent-session-handoff.test.ts	shared	modified	cd2f0e427dca	OMP-246 CI: Model required task result gate setter in unqualified extension runner fake	retained
packages/coding-agent/test/agent-session-message-pipeline.test.ts	shared	modified	e83afb9ebc3f	OMP-246 CI: Model required task result gate setter in unqualified extension runner fake	retained
packages/coding-agent/test/agent-session-payload-rejection-413.test.ts	shared	modified	a1c2e2f48f9c	OMP-246 CI: Model required task result gate setter in unqualified extension runner fake	retained
packages/coding-agent/test/agent-session-persisted-turn.test.ts	fork-only	added	ed1dfadd8af5	Real session recovery guards for persisted entry identity, owner input, authority, lifecycle and print clients	retained
packages/coding-agent/test/agent-session-plan-compact-hook-instructions.test.ts	shared	modified	051ab48c2669	OMP-246 CI: Model required task result gate setter in unqualified extension runner fake	retained
packages/coding-agent/test/agent-session-plan-mode-convergence.test.ts	shared	modified	920ed7a11bb8	session candidate: OMP-147; session candidate: OMP-127	retained
packages/coding-agent/test/agent-session-retry-cap.test.ts	shared	modified	8bf41dd5ee4c	OMP-246 CI: Model required task result gate setter in unqualified extension runner fake	retained
packages/coding-agent/test/agent-session-retry-fallback.test.ts	shared	modified	35276c57ac89	OMP-246 CI: Model required task result gate setter in unqualified extension runner fake	retained
packages/coding-agent/test/agent-session-session-stop-will-continue.test.ts	shared	modified	bcabefaa8ec4	OMP-246 CI: Model required task result gate setter in unqualified extension runner fake	retained
packages/coding-agent/test/agent-session-task-recovery-guards.test.ts	fork-only	added	e6680c37d49a	OMP-246: Refuse revoked result attachment and preserve owner input across authority and policy races	retained
packages/coding-agent/test/agent-session-task-recovery.test.ts	fork-only	added	d45e10c781fb	OMP-246: Real SDK task binding, cold replay, result reuse and refusal contracts; OMP-246: Require actual parent provider dispatch with original call/result pairing after cold replay; OMP-246: Real native cached result, effect-once processing and failure/race regressions; OMP-246: Exercise real original completion, cached delivery, owner queues and failure races; OMP-246: Exercise real read readiness, cold continuation and hook or ownership failure boundaries; OMP-272: Controlled external-event stimulus inside real task-read authority with first response body held; require queued permission before target stamp/persistence and one completed continuation, not a natural HTTP reproduction; source base=1f17aa30efcf43fc34370d0ec6e3218727151cfe; upstream baseline base=ae2d3d6ea16a47aa5208bd123dcc4cfcc8756472, target=b4e8e856ad40294167679a3f88417c07429fe59b; planned/partial check references (not blanket PASS): agent-session-concurrent.test.ts, agent-session-task-recovery.test.ts, unchanged silent-abort tests, coding-agent-runtime full bucket, check:types, upstream inventory; historical r1 qualification BLOCKED (preserved WIP); provisional retained; actual check results: /home/thetu/.local/state/omp-stabilization/coordinator/resume-native-20260910T031844Z/ttsr-implementation/blocked-preservation/verification-summary.json (silent/recovery passed; concurrent/runtime retain red ctx.abort cycle); no r1 source-audit PASS/final CI/native acceptance; OMP-272 r2: Qualify actual fresh and revived task host abort boundaries and durable target persistence after fresh child disposal, rejection reporting and throwing logger sinks; retain queued read authority proof; source base=1f17aa30efcf43fc34370d0ec6e3218727151cfe; upstream baseline base=ae2d3d6ea16a47aa5208bd123dcc4cfcc8756472, target=b4e8e856ad40294167679a3f88417c07429fe59b; exact planned qualification commands and raw outcomes: /home/thetu/.local/state/omp-stabilization/coordinator/resume-native-20260910T031844Z/ttsr-r2-host-implementation/check.ts and checks/r2-final-* (individual result.json authoritative, no blanket PASS); preserve historical r1 blocked evidence; independent source review, final CI and native acceptance remain separate; r2 root-reassessed normalization: preserve own message on null-prototype rejection/reporter values and protect conversion; exact red/green evidence at checks/normalization-*	retained
packages/coding-agent/test/agent-session-todo-reminder-async-jobs.test.ts	shared	modified	bd98283fcc23	OMP-246 CI: Model required task result gate setter in unqualified extension runner fake	retained
packages/coding-agent/test/agent-session-tool-rebuild-skip.test.ts	shared	modified	ca0eb4d19415	OMP-246 CI: Model required task result gate setter in unqualified extension runner fake	retained
packages/coding-agent/test/agent-session-tree-ask-reanswer.test.ts	shared	modified	b81d00b27e66	OMP-246 CI: Model required task result gate setter in unqualified extension runner fake	retained
packages/coding-agent/test/agent-session-tree-navigation.test.ts	shared	modified	d2f774e85b33	OMP-246 CI: Model required task result gate setter in unqualified extension runner fake	retained
